system_job_id,education_display,education_source,experience_display,experience_source
5295181014,,not_specified,,not_specified
5294074035,Master's Degree,nlp_inferred,,not_specified
5288607222,,not_specified,40 years,nlp_inferred
5195659932,Bachelor's Degree,nlp_inferred,,not_specified
5284861191,Bachelor's Degree,nlp_inferred,12 years,nlp_inferred
5291102053,High School Diploma/GED,nlp_inferred,,not_specified
5292034756,Master's Degree,nlp_inferred,,not_specified
5288693489,Master's Degree,nlp_inferred,4 years,nlp_inferred
5295584880,Associate Degree,nlp_inferred,12 months,nlp_inferred
5050396261,Master's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5279108146,High School Diploma/GED,nlp_inferred,,not_specified
5296661449,,not_specified,12 months,nlp_inferred
5279083378,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5296665116,Certification,nlp_inferred,,not_specified
5279085317,Master's Degree,nlp_inferred,10 years,nlp_inferred
5258704969,,not_specified,,not_specified
5279121465,Bachelor's Degree,nlp_inferred,12 months,nlp_inferred
5296714326,,not_specified,,not_specified
5238298061,,not_specified,,not_specified
5291788375,,not_specified,,not_specified
5291792960,,not_specified,,not_specified
5284579583,,not_specified,,not_specified
5291789861,,not_specified,,not_specified
5260731162,,not_specified,,not_specified
5255447788,,not_specified,,not_specified
5279134444,Master's Degree,nlp_inferred,,not_specified
5050445705,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5238302918,,not_specified,,not_specified
5246895285,,not_specified,,not_specified
5262083688,,not_specified,,not_specified
5262083665,,not_specified,,not_specified
5260724836,,not_specified,,not_specified
5260723182,,not_specified,,not_specified
5260723504,,not_specified,,not_specified
5050430984,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5050443936,Master's Degree,nlp_inferred,2 years,nlp_inferred
5050443429,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5050395959,High School Diploma/GED,nlp_inferred,,not_specified
5211041095,,not_specified,,not_specified
5211040723,,not_specified,,not_specified
5211045192,,not_specified,,not_specified
5211041599,,not_specified,,not_specified
5211044012,,not_specified,,not_specified
5211041803,,not_specified,,not_specified
5211043698,Master's Degree,nlp_inferred,,not_specified
5211043958,,not_specified,,not_specified
5211045026,,not_specified,,not_specified
5211040221,Master's Degree,nlp_inferred,,not_specified
5211039178,,not_specified,,not_specified
5211042900,,not_specified,,not_specified
5211044738,,not_specified,,not_specified
5211044252,,not_specified,,not_specified
5211042985,,not_specified,,not_specified
5211040289,,not_specified,,not_specified
5211039940,,not_specified,,not_specified
5211041883,,not_specified,,not_specified
5211041070,,not_specified,,not_specified
5050437715,,not_specified,3-5 years,nlp_inferred
5262084789,,not_specified,,not_specified
5260723462,,not_specified,,not_specified
5219986794,,not_specified,,not_specified
5211040598,,not_specified,,not_specified
5050394985,High School Diploma/GED,nlp_inferred,,not_specified
5050421340,,not_specified,,not_specified
5211044329,,not_specified,,not_specified
5211042750,,not_specified,,not_specified
5211043569,,not_specified,,not_specified
5211043707,,not_specified,,not_specified
5211042099,,not_specified,,not_specified
5211045071,,not_specified,,not_specified
5211042465,,not_specified,,not_specified
5211044008,Master's Degree,nlp_inferred,,not_specified
5211041949,,not_specified,,not_specified
5050434926,,not_specified,15 years,nlp_inferred
5050404646,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5050445976,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5250168002,Doctorate,nlp_inferred,,not_specified
5250195179,Doctorate,nlp_inferred,12 months,nlp_inferred
5238297233,,not_specified,,not_specified
5238297230,,not_specified,,not_specified
5050430988,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5238297770,,not_specified,,not_specified
5211041555,,not_specified,,not_specified
5245113923,,not_specified,,not_specified
5250216490,Doctorate,nlp_inferred,,not_specified
5211041294,,not_specified,,not_specified
5246896178,,not_specified,,not_specified
5262085095,,not_specified,,not_specified
5258704920,,not_specified,,not_specified
5250244146,,not_specified,,not_specified
5250245604,,not_specified,,not_specified
5260724943,,not_specified,,not_specified
5260723607,,not_specified,,not_specified
5260723319,,not_specified,,not_specified
5258704336,,not_specified,,not_specified
5260724514,,not_specified,,not_specified
5050445489,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5050416360,,not_specified,,not_specified
5050405312,High School Diploma/GED,nlp_inferred,,not_specified
5050445481,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5280413318,Master's Degree,nlp_inferred,,not_specified
5279118858,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5279085253,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5280436433,,not_specified,,not_specified
5279139648,,not_specified,,not_specified
5279132289,,not_specified,,not_specified
5279132100,,not_specified,,not_specified
5277655142,,not_specified,,not_specified
5280435306,,not_specified,,not_specified
5279138952,,not_specified,,not_specified
5279136905,,not_specified,,not_specified
5279133949,,not_specified,,not_specified
5279131406,Doctorate,nlp_inferred,8 years,nlp_inferred
5277655153,Master's Degree,nlp_inferred,,not_specified
5279134231,,not_specified,,not_specified
5283062905,,not_specified,,not_specified
5280435768,,not_specified,,not_specified
5279119006,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5279121681,High School Diploma/GED,nlp_inferred,,not_specified
5279120694,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5279084645,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5279119335,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5211041437,,not_specified,,not_specified
5211043146,,not_specified,,not_specified
5250244161,,not_specified,,not_specified
5238302882,,not_specified,,not_specified
5211044318,,not_specified,,not_specified
5255452663,,not_specified,,not_specified
5283053134,Doctorate,nlp_inferred,Entry level / no experience,nlp_inferred
5246896099,,not_specified,,not_specified
5250244154,,not_specified,,not_specified
5279137891,,not_specified,,not_specified
5277655287,,not_specified,,not_specified
5211042731,,not_specified,,not_specified
5277655591,,not_specified,,not_specified
5050448626,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5279137980,,not_specified,,not_specified
5280437234,,not_specified,,not_specified
5280440515,,not_specified,,not_specified
5277655123,,not_specified,,not_specified
5279133906,,not_specified,,not_specified
5280439988,,not_specified,,not_specified
5279138888,Certification,nlp_inferred,,not_specified
5279137873,,not_specified,,not_specified
5277654610,,not_specified,,not_specified
5280440765,,not_specified,,not_specified
5277654124,,not_specified,,not_specified
5279137649,,not_specified,,not_specified
5050395051,Bachelor's Degree,nlp_inferred,,not_specified
5211039910,,not_specified,,not_specified
5219986782,,not_specified,,not_specified
5219986876,,not_specified,,not_specified
5219987043,Master's Degree,nlp_inferred,,not_specified
5219987189,,not_specified,,not_specified
5219987669,,not_specified,,not_specified
5050402589,High School Diploma/GED,nlp_inferred,,not_specified
5246896141,,not_specified,,not_specified
5231485864,High School Diploma/GED,nlp_inferred,,not_specified
5050395986,Master's Degree,nlp_inferred,4 years,nlp_inferred
5231559294,High School Diploma/GED,nlp_inferred,,not_specified
5050418383,,not_specified,,not_specified
5246895855,,not_specified,,not_specified
5250243804,,not_specified,,not_specified
5250245326,,not_specified,,not_specified
5250244476,,not_specified,,not_specified
5250243828,,not_specified,,not_specified
5246894850,,not_specified,,not_specified
5250243592,,not_specified,,not_specified
5250239057,,not_specified,,not_specified
5250239123,,not_specified,,not_specified
5050433073,Bachelor's Degree,nlp_inferred,,not_specified
5050438243,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5219987644,,not_specified,,not_specified
5050430736,Associate Degree,nlp_inferred,,not_specified
5219987156,,not_specified,,not_specified
5050444688,Certification,nlp_inferred,21 years,nlp_inferred
5050434140,Associate Degree,nlp_inferred,,not_specified
5262064547,,not_specified,2 years,nlp_inferred
5258704254,,not_specified,,not_specified
5211041536,,not_specified,,not_specified
5262084318,,not_specified,10 years,nlp_inferred
5050445184,Bachelor's Degree,nlp_inferred,95 years,nlp_inferred
5250243722,,not_specified,,not_specified
5050445582,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5250166055,Bachelor's Degree,nlp_inferred,,not_specified
5211041912,,not_specified,,not_specified
5211043783,,not_specified,,not_specified
5219987200,,not_specified,,not_specified
5050443673,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5219978256,Doctorate,nlp_inferred,8 years,nlp_inferred
5211039771,,not_specified,,not_specified
5050446376,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5219987128,,not_specified,,not_specified
5250162055,Doctorate,nlp_inferred,,not_specified
5050431627,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5050395564,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5050397539,Certification,nlp_inferred,16 years,nlp_inferred
5246895844,,not_specified,,not_specified
5250244759,,not_specified,,not_specified
5238299501,,not_specified,,not_specified
5258704842,,not_specified,,not_specified
5219987738,,not_specified,,not_specified
5274998596,,not_specified,,not_specified
5238297707,,not_specified,,not_specified
5255450603,,not_specified,,not_specified
5280429457,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5279138358,,not_specified,,not_specified
5284578963,,not_specified,,not_specified
5279136431,,not_specified,,not_specified
5219987671,,not_specified,,not_specified
5279134898,,not_specified,,not_specified
5211044496,,not_specified,,not_specified
5277654934,Master's Degree,nlp_inferred,,not_specified
5279138956,,not_specified,,not_specified
5277651835,,not_specified,,not_specified
5279132224,,not_specified,,not_specified
5280439801,,not_specified,,not_specified
5280435826,,not_specified,,not_specified
5258703584,,not_specified,,not_specified
5277653560,,not_specified,,not_specified
5255449065,,not_specified,,not_specified
5279132788,,not_specified,,not_specified
5255449010,,not_specified,,not_specified
5283066144,,not_specified,,not_specified
5050447690,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5279135395,,not_specified,,not_specified
5279137260,,not_specified,,not_specified
5279137560,,not_specified,,not_specified
5050406180,,not_specified,Entry level / no experience,nlp_inferred
5050421034,Master's Degree,nlp_inferred,7 years,nlp_inferred
5211044955,,not_specified,,not_specified
5050406907,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5211038748,,not_specified,,not_specified
5219987729,,not_specified,,not_specified
5219987056,,not_specified,,not_specified
5219986824,Master's Degree,nlp_inferred,,not_specified
5219987323,,not_specified,,not_specified
5219987090,,not_specified,,not_specified
5219986748,,not_specified,,not_specified
5219986825,,not_specified,,not_specified
5219986990,,not_specified,,not_specified
5219986739,,not_specified,,not_specified
5219986732,,not_specified,,not_specified
5050449523,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5050448784,High School Diploma/GED,nlp_inferred,95 years,nlp_inferred
5255457863,,not_specified,,not_specified
5211042586,,not_specified,,not_specified
5238299678,,not_specified,,not_specified
5255447511,,not_specified,,not_specified
5219987161,,not_specified,,not_specified
5250245419,,not_specified,,not_specified
5250245039,,not_specified,,not_specified
5255450427,,not_specified,,not_specified
5255450995,,not_specified,,not_specified
5255451799,,not_specified,,not_specified
5211043424,,not_specified,,not_specified
5255451949,,not_specified,,not_specified
5250239102,,not_specified,,not_specified
5250245273,,not_specified,,not_specified
5050443793,,not_specified,2 years,nlp_inferred
5238300778,,not_specified,,not_specified
5238302880,,not_specified,,not_specified
5238303404,,not_specified,,not_specified
5238304177,,not_specified,,not_specified
5238299739,,not_specified,,not_specified
5255446633,,not_specified,,not_specified
5219987539,,not_specified,,not_specified
5238301294,,not_specified,,not_specified
5219986885,,not_specified,,not_specified
5211043726,,not_specified,,not_specified
5238298767,,not_specified,,not_specified
5255449236,,not_specified,,not_specified
5238299531,,not_specified,,not_specified
5238300478,,not_specified,,not_specified
5238300672,,not_specified,,not_specified
5219987699,,not_specified,,not_specified
5219986781,,not_specified,,not_specified
5258703493,,not_specified,,not_specified
5238298146,,not_specified,,not_specified
5238299075,,not_specified,,not_specified
5211041333,,not_specified,,not_specified
5219986838,,not_specified,,not_specified
5255448531,,not_specified,,not_specified
5223260646,Master's Degree,nlp_inferred,10 years,nlp_inferred
5223260989,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5223263945,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5211043285,,not_specified,,not_specified
5223294809,,not_specified,,not_specified
5223295347,,not_specified,,not_specified
5219987224,,not_specified,,not_specified
5219986733,,not_specified,,not_specified
5223264093,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5279121004,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5050405690,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5279118429,High School Diploma/GED,nlp_inferred,,not_specified
5219987476,,not_specified,,not_specified
5211042701,,not_specified,,not_specified
5211041264,,not_specified,,not_specified
5219987569,,not_specified,,not_specified
5219987098,,not_specified,,not_specified
5219986896,,not_specified,,not_specified
5219987078,,not_specified,,not_specified
5050436739,,not_specified,,not_specified
5286332715,,not_specified,,not_specified
5286334515,,not_specified,,not_specified
5211039536,,not_specified,,not_specified
5050436232,Associate Degree,nlp_inferred,,not_specified
5050448474,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5050403537,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5250243420,,not_specified,,not_specified
5250243458,,not_specified,,not_specified
5255457715,,not_specified,,not_specified
5255459380,,not_specified,,not_specified
5255459521,,not_specified,,not_specified
5255458507,,not_specified,,not_specified
5255458212,,not_specified,,not_specified
5050397767,Master's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5262082078,,not_specified,,not_specified
5219987153,,not_specified,,not_specified
5246895211,,not_specified,,not_specified
5211043276,,not_specified,,not_specified
5262084787,,not_specified,,not_specified
5262085143,,not_specified,,not_specified
5255446747,,not_specified,,not_specified
5219987091,,not_specified,,not_specified
5211043899,,not_specified,,not_specified
5260731025,,not_specified,,not_specified
5255449611,,not_specified,,not_specified
5255450782,,not_specified,,not_specified
5255452852,,not_specified,,not_specified
5238302753,,not_specified,,not_specified
5050443864,Bachelor's Degree,nlp_inferred,,not_specified
5050445004,Master's Degree,nlp_inferred,,not_specified
5050447737,Certification,nlp_inferred,5 years,nlp_inferred
5238299543,,not_specified,,not_specified
5238302290,,not_specified,,not_specified
5050435338,,not_specified,,not_specified
5050396960,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5211040187,,not_specified,,not_specified
5219987059,,not_specified,,not_specified
5238303004,,not_specified,,not_specified
5238297963,,not_specified,,not_specified
5238302795,,not_specified,,not_specified
5238302935,,not_specified,,not_specified
5238297305,,not_specified,,not_specified
5238301894,,not_specified,,not_specified
5246894828,,not_specified,,not_specified
5246894504,,not_specified,,not_specified
5211041662,,not_specified,,not_specified
5255453557,,not_specified,,not_specified
5246895001,,not_specified,,not_specified
5246894898,,not_specified,,not_specified
5211045288,,not_specified,,not_specified
5219986813,,not_specified,,not_specified
5219987587,,not_specified,,not_specified
5219987358,Master's Degree,nlp_inferred,,not_specified
5050417914,,not_specified,,not_specified
5279138161,,not_specified,,not_specified
5211041236,,not_specified,,not_specified
5238297897,,not_specified,,not_specified
5238301225,,not_specified,,not_specified
5279134658,,not_specified,,not_specified
5279133271,,not_specified,,not_specified
5219987082,,not_specified,,not_specified
5211043025,,not_specified,,not_specified
5211045226,,not_specified,,not_specified
5223295086,,not_specified,,not_specified
5223294129,,not_specified,,not_specified
5274998350,,not_specified,,not_specified
5255450368,,not_specified,,not_specified
5258703368,,not_specified,,not_specified
5255450432,,not_specified,,not_specified
5274999815,,not_specified,,not_specified
5238301288,,not_specified,,not_specified
5255451694,,not_specified,,not_specified
5275001834,,not_specified,,not_specified
5245125106,,not_specified,,not_specified
5275002411,,not_specified,,not_specified
5275002316,,not_specified,,not_specified
5286333062,,not_specified,,not_specified
5286337069,,not_specified,,not_specified
5255449418,,not_specified,,not_specified
5219987255,,not_specified,,not_specified
5279131476,,not_specified,,not_specified
5277654985,Master's Degree,nlp_inferred,,not_specified
5245132287,,not_specified,,not_specified
5238297311,,not_specified,,not_specified
5238297055,,not_specified,,not_specified
5238302479,,not_specified,,not_specified
5238302403,,not_specified,,not_specified
5238299131,,not_specified,,not_specified
5238296438,Master's Degree,nlp_inferred,,not_specified
5255450430,,not_specified,,not_specified
5211044547,,not_specified,,not_specified
5219987000,,not_specified,,not_specified
5255451000,,not_specified,,not_specified
5260724924,,not_specified,,not_specified
5250245621,,not_specified,,not_specified
5219986734,,not_specified,,not_specified
5255452167,,not_specified,,not_specified
5238298985,,not_specified,,not_specified
5279135137,,not_specified,,not_specified
5277655306,Master's Degree,nlp_inferred,,not_specified
5219987393,,not_specified,,not_specified
5246895532,,not_specified,,not_specified
5211043244,,not_specified,,not_specified
5246894633,,not_specified,,not_specified
5219987038,,not_specified,,not_specified
5219986865,,not_specified,,not_specified
5211045002,,not_specified,,not_specified
5219987055,,not_specified,,not_specified
5275000551,,not_specified,,not_specified
5275000071,,not_specified,,not_specified
5275001879,,not_specified,,not_specified
5274999986,,not_specified,,not_specified
5050416774,High School Diploma/GED,nlp_inferred,,not_specified
5211040639,,not_specified,,not_specified
5246895077,,not_specified,,not_specified
5262075808,,not_specified,,not_specified
5260731574,,not_specified,,not_specified
5258705006,,not_specified,,not_specified
5255457947,,not_specified,,not_specified
5262082503,,not_specified,,not_specified
5238300540,,not_specified,,not_specified
5258704677,,not_specified,,not_specified
5262083706,,not_specified,,not_specified
5255459628,,not_specified,,not_specified
5255459113,,not_specified,,not_specified
5262084285,,not_specified,,not_specified
5262085012,,not_specified,,not_specified
5260725186,,not_specified,,not_specified
5260725968,Master's Degree,nlp_inferred,,not_specified
5050395454,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5219987035,,not_specified,,not_specified
5211040056,,not_specified,,not_specified
5258704192,,not_specified,,not_specified
5284589212,,not_specified,,not_specified
5211041882,,not_specified,,not_specified
5295625133,Bachelor's Degree,nlp_inferred,,not_specified
5295595417,,not_specified,,not_specified
5291793294,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5291790023,,not_specified,,not_specified
5291792871,Certification,nlp_inferred,,not_specified
5295625137,,not_specified,,not_specified
5291789131,,not_specified,,not_specified
5291793588,,not_specified,,not_specified
5291790637,,not_specified,,not_specified
5295625054,,not_specified,,not_specified
5238299630,,not_specified,,not_specified
5295614191,,not_specified,,not_specified
5245123878,,not_specified,,not_specified
5211044982,,not_specified,,not_specified
5295624962,,not_specified,,not_specified
5295605662,,not_specified,,not_specified
5255449242,,not_specified,,not_specified
5291793704,,not_specified,,not_specified
5279135731,,not_specified,,not_specified
5295607780,,not_specified,,not_specified
5211039388,,not_specified,,not_specified
5211044191,,not_specified,,not_specified
5238302774,,not_specified,,not_specified
5255452480,,not_specified,,not_specified
5211044714,,not_specified,,not_specified
5295607668,,not_specified,,not_specified
5279138254,,not_specified,,not_specified
5291790541,,not_specified,,not_specified
5246894702,,not_specified,,not_specified
5255452069,Certification,nlp_inferred,,not_specified
5291791213,,not_specified,,not_specified
5238297767,,not_specified,,not_specified
5255459247,,not_specified,,not_specified
5279133054,,not_specified,,not_specified
5260725387,,not_specified,,not_specified
5238304030,,not_specified,,not_specified
5279118004,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5250211972,,not_specified,,not_specified
5211043461,,not_specified,,not_specified
5238301873,Certification,nlp_inferred,,not_specified
5255452413,,not_specified,,not_specified
5238297357,,not_specified,,not_specified
5238302658,,not_specified,,not_specified
5211044979,,not_specified,,not_specified
5223297740,,not_specified,,not_specified
5279123495,Bachelor's Degree,nlp_inferred,12 months,nlp_inferred
5279133526,,not_specified,,not_specified
5277654389,,not_specified,,not_specified
5279136785,,not_specified,,not_specified
5277652888,,not_specified,,not_specified
5279137132,,not_specified,,not_specified
5279138407,,not_specified,,not_specified
5238297756,,not_specified,,not_specified
5211042387,,not_specified,,not_specified
5211039021,,not_specified,,not_specified
5211039084,,not_specified,,not_specified
5211044151,,not_specified,,not_specified
5211041360,,not_specified,,not_specified
5211041232,,not_specified,,not_specified
5211041941,,not_specified,,not_specified
5211039401,,not_specified,,not_specified
5211038771,,not_specified,,not_specified
5211044048,,not_specified,,not_specified
5211043263,,not_specified,,not_specified
5211038866,,not_specified,,not_specified
5211045150,,not_specified,,not_specified
5211041762,,not_specified,,not_specified
5211049048,,not_specified,10 years,nlp_inferred
5211041711,,not_specified,,not_specified
5211038730,,not_specified,,not_specified
5211041481,,not_specified,,not_specified
5211042767,,not_specified,,not_specified
5211042274,,not_specified,,not_specified
5211040880,,not_specified,,not_specified
5211044170,,not_specified,,not_specified
5211041034,,not_specified,,not_specified
5211043469,,not_specified,,not_specified
5211045063,,not_specified,,not_specified
5211042752,,not_specified,,not_specified
5211042373,,not_specified,,not_specified
5211042322,,not_specified,,not_specified
5211044275,,not_specified,,not_specified
5211040556,,not_specified,,not_specified
5211039641,,not_specified,,not_specified
5211042673,,not_specified,,not_specified
5211040624,Master's Degree,nlp_inferred,,not_specified
5211043722,,not_specified,,not_specified
5211040393,Master's Degree,nlp_inferred,,not_specified
5211040853,,not_specified,,not_specified
5211043140,,not_specified,,not_specified
5211043694,,not_specified,,not_specified
5211041819,,not_specified,,not_specified
5211040156,,not_specified,,not_specified
5211045022,,not_specified,,not_specified
5211042820,,not_specified,,not_specified
5211043628,,not_specified,,not_specified
5211044148,,not_specified,,not_specified
5211045263,,not_specified,,not_specified
5211043938,,not_specified,,not_specified
5211042628,,not_specified,,not_specified
5211044051,,not_specified,,not_specified
5211041342,,not_specified,,not_specified
5211042960,,not_specified,,not_specified
5211045064,,not_specified,,not_specified
5211042413,,not_specified,,not_specified
5211043019,,not_specified,,not_specified
5211041107,,not_specified,,not_specified
5211042573,,not_specified,,not_specified
5211041416,,not_specified,,not_specified
5211043400,,not_specified,,not_specified
5211044383,,not_specified,,not_specified
5211044436,,not_specified,,not_specified
5211039797,,not_specified,,not_specified
5211043500,,not_specified,,not_specified
5211043044,,not_specified,,not_specified
5050442557,Bachelor's Degree,nlp_inferred,25 years,nlp_inferred
5279135100,,not_specified,,not_specified
5211041160,,not_specified,,not_specified
5258703391,,not_specified,,not_specified
5246895172,,not_specified,,not_specified
5291775454,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5280441340,,not_specified,12-18 months,nlp_inferred
5050438438,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5223295751,,not_specified,,not_specified
5291793352,,not_specified,12-18 months,nlp_inferred
5291793305,,not_specified,,not_specified
5291793855,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5224703243,,not_specified,18 years,nlp_inferred
5288488321,,not_specified,2 years,nlp_inferred
5085653110,,not_specified,5-10 years,nlp_inferred
5151204729,High School Diploma/GED,nlp_inferred,5 years,nlp_inferred
5212290157,Doctorate,nlp_inferred,,not_specified
5111200328,Master's Degree,nlp_inferred,38 years,nlp_inferred
5198284980,Master's Degree,nlp_inferred,,not_specified
5260296810,Associate Degree,nlp_inferred,,not_specified
5260293781,Associate Degree,nlp_inferred,,not_specified
4887989279,Bachelor's Degree,nlp_inferred,,not_specified
4507117991,Certification,nlp_inferred,12-5 years,nlp_inferred
5290958991,,not_specified,6 months,nlp_inferred
5294023781,Associate Degree,nlp_inferred,2-4 years,nlp_inferred
5295189360,Bachelor's Degree,nlp_inferred,,not_specified
5291868155,,not_specified,6 years,nlp_inferred
5236655572,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5189761986,Bachelor's Degree,nlp_inferred,12 months,nlp_inferred
5277088891,Bachelor's Degree,nlp_inferred,2-4 years,nlp_inferred
5277091313,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5214391759,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5151367943,Bachelor's Degree,nlp_inferred,,not_specified
5295247697,Bachelor's Degree,nlp_inferred,,not_specified
5291927609,Bachelor's Degree,nlp_inferred,,not_specified
5291099616,Associate Degree,nlp_inferred,,not_specified
5262390772,Associate Degree,nlp_inferred,18 years,nlp_inferred
5138240437,High School Diploma/GED,nlp_inferred,10-0 years,nlp_inferred
5221653120,Bachelor's Degree,nlp_inferred,,not_specified
5208981219,High School Diploma/GED,nlp_inferred,10 years,nlp_inferred
5280791559,,not_specified,,not_specified
5259755977,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5280811205,Associate Degree,nlp_inferred,6 months,nlp_inferred
5111244309,Associate Degree,nlp_inferred,8 years,nlp_inferred
5063590599,Master's Degree,nlp_inferred,,not_specified
5288592631,Master's Degree,nlp_inferred,1 years,nlp_inferred
5177450787,Doctorate,nlp_inferred,12 years,nlp_inferred
5245057689,,not_specified,,not_specified
5278905963,Certification,nlp_inferred,4 years,nlp_inferred
5238912247,Master's Degree,nlp_inferred,2 years,nlp_inferred
5003082784,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5045903230,Doctorate,nlp_inferred,,not_specified
5278931657,High School Diploma/GED,nlp_inferred,24 months,nlp_inferred
5297074953,Master's Degree,nlp_inferred,2 years,nlp_inferred
5294165612,Bachelor's Degree,nlp_inferred,2-5 years,nlp_inferred
4841183881,Associate Degree,nlp_inferred,1-5 years,nlp_inferred
4859103375,Doctorate,nlp_inferred,12 years,nlp_inferred
5085858625,Associate Degree,nlp_inferred,3 years,nlp_inferred
5209032638,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5295314140,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5295312945,Master's Degree,nlp_inferred,5-7 years,nlp_inferred
5085790463,Certification,nlp_inferred,5 years,nlp_inferred
5272782726,Associate Degree,nlp_inferred,6 months,nlp_inferred
5151363424,Bachelor's Degree,nlp_inferred,,not_specified
5219522512,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5198585251,Master's Degree,nlp_inferred,,not_specified
5097691649,Associate Degree,nlp_inferred,,not_specified
5294192244,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5247385181,Certification,nlp_inferred,5 years,nlp_inferred
5239152902,,not_specified,,not_specified
4347135896,Bachelor's Degree,nlp_inferred,,not_specified
5235741109,Associate Degree,nlp_inferred,,not_specified
5288675431,,not_specified,0-1 years,nlp_inferred
5052930061,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5288650729,Master's Degree,nlp_inferred,,not_specified
5288669313,,not_specified,,not_specified
5291181057,,not_specified,2 years,nlp_inferred
5292039687,High School Diploma/GED,nlp_inferred,,not_specified
5085793790,,not_specified,,not_specified
5292090183,Certification,nlp_inferred,3 years,nlp_inferred
5232560317,Bachelor's Degree,nlp_inferred,,not_specified
5295418176,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5280904353,Master's Degree,nlp_inferred,10 years,nlp_inferred
5297184739,Certification,nlp_inferred,3 years,nlp_inferred
5292082088,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5292089839,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
5080702853,Bachelor's Degree,nlp_inferred,,not_specified
5277329179,,not_specified,1 years,nlp_inferred
5294290112,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5291223003,,not_specified,1 years,nlp_inferred
5288713900,,not_specified,5 years,nlp_inferred
5288714915,Certification,nlp_inferred,3 years,nlp_inferred
5294299394,,not_specified,18 years,nlp_inferred
4390946460,Bachelor's Degree,nlp_inferred,,not_specified
5207444687,Associate Degree,nlp_inferred,3 years,nlp_inferred
5085791195,,not_specified,3-5 years,nlp_inferred
5232448688,Master's Degree,nlp_inferred,5 years,nlp_inferred
5161748007,High School Diploma/GED,nlp_inferred,5-7 years,nlp_inferred
5188663799,Certification,nlp_inferred,5 years,nlp_inferred
5204646824,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5232512904,Bachelor's Degree,nlp_inferred,,not_specified
5003162076,Bachelor's Degree,nlp_inferred,6-10 years,nlp_inferred
5227044147,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5232583394,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5113316409,,not_specified,12 months,nlp_inferred
