system_job_id,skill_text
5288611243,oracle beehive
5288625883,collect cyber defence data
5288647383,aldata warehouse management fishbowl warehouse
5288667615,coordinate catering
5288671495,assist in developing marketing campaigns
5288671936,operate cash register food service solutions foodco
5288693489,repair mobile devices
5288697697,handle guest luggage
5288736899,python develop software prototype
5288738676,schedule and dispatch drivers route
5288742001,apply case management
5288742102,assess environmental impact manage environmental impact of operations
5290304640,inspect cylinders
5290953448,remove contaminants
5290955842,clean painting equipment
5290956295,advise on lesson plans
5290956616,front desk universal tax systems taxwise
5290957331,clean particular areas manually
5290957530,assist students with equipment
5290957637,remove contaminants
5290958991,machine operation software plan manufacturing processes
5290959168,manage sports events
5290959327,manage packaging material maintain material handling equipment operate material handling equipment interpret 2d plans automated material handling software
5290960451,manage packaging material automated material handling software maintain material handling equipment operate material handling equipment
5290971082,implement cloud security and compliance microsoft defender antivirus
5290973054,study traffic flow
5290973349,create training materials
5290977287,provide palliative care
5290996931,implement nursing care evaluate nursing care
5290997969,compass software
5290998437,compass software
5291002481,coach team on visual merchandising
5291002646,compass software
5291017661,google cloud software google design prototypes
5291020287,mainsaver asset management
5291020299,google
5291023805,sort textile items
5291044932,assist patients with rehabilitation
5291065967,ibm terraform ibm middleware ibm db2
5291067938,assemble electrical components use hand tools
5291069754,md synergy medical appointment scheduling
5291071969,operate dealership management system
5291072386,red hat enterprise linux red hat openshift red hat ansible engine
5291073788,tracks software issue purchase orders database software
5291074139,patient monitoring systems
5291098497,autodesk autocad civil 3d
5291116191,computerized maintenance management system cmms
5291117163,oracle beehive
5291119858,oracle beehive design process oracle clinical
5291119927,root cause analysis software oracle beehive
5291124216,root cause analysis software oracle beehive
5291124656,mapr converged data platform
5291139567,plan digital marketing assist in developing marketing campaigns
5291140082,iptor supply chain ifs applications for supply chain management oracle e business suite supply chain management
5291142144,student information systems sis software oracle fusion applications oracle beehive
5291159862,monitor security measures
5291160850,thermal analysis systems the energy analyst design thermal requirements design thermal equipment
5291161809,accounts payable software use accounting systems
5291162703,navigation software
5291164257,navigation software
5291165678,electronic medical record emr systems have computer literacy
5291168475,microsoft dynamics heron crosstie general ledger accounts payable software general ledger software manage the general ledger microsoft dynamics crm
5291181057,study traffic flow network traffic flow monitoring and analysis software
5291182812,utilise computer aided software engineering tools
5291184928,servicenow
5291189721,estimating software
5291206201,adobe analytics google analytics
5291222286,video production software perform video editing video editing software
5291224024,examine mortgage loan documents
5291240893,zoom implement sales strategies
5291241500,mainsaver asset management support managers
5291241634,maintain inventory of office supplies
5291244466,zoom
5291772014,set up equipment for food production develop food production processes food service solutions foodco
5291773751,food service solutions foodco
5291774215,microsoft dynamics
5291775454,perform aircraft maintenance
5291778744,create banking accounts
5291790909,operate janitorial tools clean sewerage systems
5291792326,manage storage operations
5291792871,special education educational software
5291819690,general ledger software heron crosstie general ledger use accounting systems manage the general ledger
5291820847,transmission line simulators
5291823338,utilise machine learning apache airflow
5291824274,achieve sales targets
5291824803,accounts payable software
5291824840,cost estimating software estimating software
5291825483,transmission line simulators
5291826133,clean particular areas manually
5291833162,operate material handling equipment maintain material handling equipment automated material handling software monitor stock market keep inventory of goods in production inventory control systems
5291833467,develop a specific interior design
5291844675,e mds schedule
5291845240,internal audit software
5291846076,manufacturing reporting system report defective manufacturing materials
5291847196,e mds schedule
5291851491,definiens developer
5291865722,compass software
5291868155,asana project manager online projectmanager com digital crew teamwork project manager
5291868810,compass software
5291883822,palo alto networks next generation security platform
5291885371,google
5291887000,promote sustainable energy
5291888185,develop product policies develop product design advise on market strategies
5291927609,oracle primavera systems
5291951692,calibration software
5291967745,project manager online projectmanager com
5291968214,microsoft active directory microsoft dns server
5291970487,oracle beehive
5291972961,oracle beehive
5291977510,oracle beehive
5291977937,project manager online projectmanager com
5291978782,autodesk autocad civil 3d
5291979410,oracle clinical oracle software oracle beehive
5291980079,oracle beehive
5291980121,oracle beehive oracle cloud software
5291980678,automated systems software oracle beehive
5291991450,sap netweaver
5291993611,oracle clinical oracle beehive
5291994368,oracle beehive oracle clinical
5291995104,collect cyber defence data
5292013105,accounts payable software maintain financial records collect financial data
5292013321,microsoft office outlook
5292014608,route
5292020279,apply change management
5292020322,workforce management software
5292024524,staff scheduling software workbrain employee scheduling
5292036277,wash the dishes polish silverware
5292039605,operate cash register
5292039687,wash the laundry
5292040420,operate cash register
5292050471,food service solutions foodco
5292063624,meet commitments
5292083278,chef
5292085564,design optical systems
5292089298,3d printing software
5293988824,schematic capture software design hardware
5293989090,universal tax systems taxwise
5293995842,clean particular areas manually
5293997122,calibration software supervise data entry
5293999993,use object oriented programming plan software testing perform flight manoeuvres embedded systems development software software development tools real time operating system rtos software
5293999996,project manager online projectmanager com develop artistic project budgets conduct erosion control
5294001305,universal tax systems taxwise
5294019244,healthcare management system
5294020296,real time operating system rtos software embedded systems testing software
5294020361,perform procurement processes draft procurement technical specifications
5294021450,microsoft azure software microsoft azure devops services implement cloud security and compliance
5294023400,adapt communication style according to recipient
5294028682,give out grants report on grants google docs
5294046962,move soil
5294048155,clean warehouse sell furniture fishbowl warehouse arrange furniture
5294053602,design utility equipment install utility equipment
5294063436,assess supplier risks
5294074035,programming languages
5294077098,assess supplier risks
5294079440,assess supplier risks
5294120422,test automation software
5294121503,perform veterinary diagnosis triage clients
5294136511,perform public relations
5294143303,iptor supply chain ifs applications for supply chain management invoice software oracle e business suite supply chain management
5294158429,oracle beehive oracle clinical
5294163964,oracle clinical oracle beehive
5294164336,oracle beehive
5294164512,netsuite neterp enterprise resource planning erp system
5294165612,oracle beehive
5294165959,oracle beehive oracle clinical
5294190884,oracle beehive
5294212652,structured query language sql microsoft transact structural query language t sql structure query language sql
5294212697,order equipment de rig electronic equipment prepare equipment for harvest use traditional toolbox tools
5294212863,value properties
5294215515,create annual marketing budget plan marketing campaigns perform public relations plan digital marketing
5294233516,servicenow
5294233741,microsoft azure software
5294238855,asset management software mainsaver asset management iptor supply chain
5294266509,tanks
5294283079,address public health issues
5294307099,project manager online projectmanager com
5295140402,universal tax systems taxwise
5295142066,autodesk viz
5295144190,clean particular areas manually
5295165479,remote sensing software
5295166167,reserve merchandise for customers
5295170256,computerized maintenance management system cmms
5295171914,project manager online projectmanager com digital crew teamwork project manager
5295189360,compass software
5295192684,lrn ethics and compliance alliance
5295207030,usability testing software use methodologies for user centered design
5295209984,plan digital marketing
5295268510,install pvc piping
5295275731,cadsoft design build promote innovative infrastructure design
5295289293,oracle beehive
5295295420,project manager online projectmanager com
5295298019,oracle beehive
5295298137,oracle beehive oracle clinical
5295300504,iptor supply chain ifs applications for supply chain management oracle e business suite supply chain management
5295312882,project manager online projectmanager com
5295312945,project manager online projectmanager com
5295314341,statistical analysis software sas programming
5295321347,oracle beehive manage administrative systems
5295324580,workforce management software
5295364288,stack empty pallets
5295366451,automated material handling software maintain personal hygiene standards communicate production plan maintain material handling equipment
5295371781,wash the dishes polish silverware
5295372184,harvest crop harvest grapes prepare equipment for harvest
5295437718,summarise stories
5295463483,schedule and dispatch drivers
5295469455,schedule and dispatch drivers
5295477883,apply change management
5295551026,assist students with equipment
5295585585,intuit mri residential
5295585821,servicenow data warehousing software
5295586162,evaluate events
5295588968,manufacturing reporting system monitor manufacturing impact
5295589048,jobpack mes scheduler
5295595417,computer system diagnostics software quest sql optimizer for oracle
5296822574,create software design
5296823041,blackbaud crm configuration management software
5297074953,oracle beehive
5297076375,oracle beehive oracle clinical
5297096202,calibrate laboratory equipment maintain laboratory equipment maintain prosthetic orthotic laboratory equipment
5297116209,microsoft dynamics microsoft dynamics crm
5297130812,maintain material handling equipment operate material handling equipment automated material handling software fishbowl warehouse
5297149156,prepare raw materials
5298573390,geographic information system gis databases
5299934408,project manager online projectmanager com automated material handling software digital crew teamwork project manager
5299956248,software as a service saas
5300168428,oracle fusion applications oracle beehive oracle cloud software
5300261340,build predictive models tableau
